status,gasDayStartedOn,gasInStorage,full,trend,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,info
C,20/03/2011,"7642,2","41,9","0,16","49,21",0,18240,"336,96","485,52",character(0)
C,21/03/2011,"7694,8","42,19","0,27","39,31","5,08",18240,"336,96","485,52",character(0)
C,22/03/2011,7729,"42,37","0,19","90,35",0,18240,"336,96","485,52",character(0)
C,23/03/2011,"7819,4","42,87","0,5","84,19",0,18240,"336,96","485,52",character(0)
C,24/03/2011,"7903,6","43,33","0,46","73,48",0,18240,"336,96","485,52",character(0)
C,25/03/2011,"7983,7","43,77","0,4","87,57",0,18240,"336,96","485,52",character(0)
C,26/03/2011,"8071,3","44,25","0,48","56,36","1,43",18240,"336,96","485,52",character(0)
C,27/03/2011,"8126,2","44,55","0,3","91,21",0,18240,"336,96","485,52",character(0)
C,28/03/2011,"8217,4","45,05","0,5","85,7",0,18240,"336,96","485,52",character(0)
C,29/03/2011,"8303,1","45,52","0,47","88,89",0,18240,"336,96","485,52",character(0)
C,30/03/2011,8392,"46,01","0,49","78,07",0,18240,"336,96","485,52",character(0)
C,31/03/2011,"8470,1","46,44","0,43","117,5",0,18240,"336,96","485,52",character(0)
C,01/04/2011,"8587,6","47,08","0,64","143,48",0,18240,"336,96","485,52",character(0)
C,02/04/2011,"8731,1","47,87","0,79","133,46",0,18240,"336,96","485,52",character(0)
C,03/04/2011,"8864,5","48,6","0,73","129,91",0,18240,"336,96","485,52",character(0)
C,04/04/2011,"8994,4","49,31","0,71","148,92",0,18240,"336,96","485,52",character(0)
C,05/04/2011,"9143,4","50,13","0,82","125,18",0,18240,"336,96","485,52",character(0)
C,06/04/2011,"9268,5","50,81","0,69","126,84",0,18240,"336,96","485,52",character(0)
C,07/04/2011,"9395,4","51,51","0,7","133,26",0,18240,"336,96","485,52",character(0)
C,08/04/2011,"9528,6","52,24","0,73","96,81",0,18240,"336,96","485,52",character(0)
C,09/04/2011,"9625,4","52,77","0,53","65,98",0,18240,"336,96","485,52",character(0)
C,10/04/2011,"9691,4","51,35","0,35","96,87",0,18873,"336,96","485,52",character(0)
C,11/04/2011,"9788,3","51,86","0,51","103,39",0,18873,"336,96","485,52",character(0)
C,12/04/2011,"9891,7","52,41","0,55","30,62",0,18873,"336,96","485,52",character(0)
C,13/04/2011,"9922,3","52,57","0,16","36,99",0,18873,"336,96","485,52",character(0)
C,14/04/2011,"9959,3","52,77","0,2","82,6",0,18873,"336,96","485,52",character(0)
C,15/04/2011,"10041,9","53,21","0,44","105,84",0,18873,"336,96","485,52",character(0)
C,16/04/2011,"10147,7","53,77","0,56","43,88",0,18873,"336,96","485,52",character(0)
C,17/04/2011,"10193,5","54,01","0,23","133,83",0,18873,"336,96","485,52",character(0)
C,18/04/2011,"10327,3","54,72","0,71","121,41",0,18873,"336,96","485,52",character(0)
C,19/04/2011,"10448,8","55,36","0,64","159,62",0,18873,"336,96","485,52",character(0)
C,20/04/2011,"10608,4","56,21","0,85","157,24",0,18873,"336,96","485,52",character(0)
C,21/04/2011,"10765,6","57,04","0,83","159,86",0,18873,"336,96","485,52",character(0)
C,22/04/2011,"10925,5","57,89","0,85","143,57",0,18873,"336,96","485,52",character(0)
C,23/04/2011,11069,"58,65","0,76","148,36",0,18873,"336,96","485,52",character(0)
C,24/04/2011,"11217,4","59,44","0,79","135,64","0,060000000000002",18873,"336,96","485,52",character(0)
C,25/04/2011,11353,"60,15","0,72","132,24",0,18873,"336,96","485,52",character(0)
C,26/04/2011,"11485,2","60,86","0,7","136,89",0,18873,"336,96","485,52",character(0)
C,27/04/2011,"11622,1","61,58","0,73","143,62",0,18873,"336,96","485,52",character(0)
C,28/04/2011,"11765,7","62,34","0,76","160,91",0,18873,"336,96","485,52",character(0)
C,29/04/2011,"11926,6","63,19","0,85","111,72",0,18873,"336,96","485,52",character(0)
C,30/04/2011,"12038,4","63,79","0,59","81,24",0,18873,"336,96","485,52",character(0)
C,01/05/2011,"12119,6","64,22","0,43","5,91","3,42",18873,"336,96","485,52",character(0)
C,02/05/2011,"12122,1","64,23","0,01","20,84",0,18873,"336,96","485,52",character(0)
C,03/05/2011,"12142,9","64,34","0,11","3,15","17,15",18873,"336,96","485,52",character(0)
C,04/05/2011,"12141,8","64,33","-0,01","12,79","5,9",18873,"336,96","485,52",character(0)
C,05/05/2011,"12148,7","64,37","0,04","69,86",0,18873,"336,96","485,52",character(0)
C,06/05/2011,"12218,6","64,74","0,37","121,64",0,18873,"336,96","485,52",character(0)
C,07/05/2011,"12340,2","65,39","0,64","60,9","5,15",18873,"336,96","485,52",character(0)
C,08/05/2011,12396,"65,68","0,3","73,39","4,3",18873,"336,96","485,52",character(0)
C,09/05/2011,"12465,1","66,05","0,37","42,91",0,18873,"336,96","485,52",character(0)
C,10/05/2011,12508,"66,27","0,23","55,88","2,77",18873,"336,96","485,52",character(0)
C,11/05/2011,"12561,1","66,56","0,28","28,72","4,26",18873,"336,96","485,52",character(0)
C,12/05/2011,"12585,5","66,69","0,13","120,19",0,18873,"336,96","485,52",character(0)
C,13/05/2011,"12705,7","67,32","0,64","115,42",0,18873,"336,96","485,52",character(0)
C,14/05/2011,"12821,2","67,93","0,61","17,91","3,62",18873,"336,96","485,52",character(0)
C,15/05/2011,"12835,4","68,01","0,08","118,8",0,18873,"336,96","485,52",character(0)
C,16/05/2011,"12954,2","68,64","0,63","90,82",0,18873,"336,96","485,52",character(0)
C,17/05/2011,"13045,1","69,12","0,48","131,13","0,77000000000001",18873,"336,96","485,52",character(0)
C,18/05/2011,"13175,4","69,81","0,69","106,38",0,18873,"336,96","485,52",character(0)
C,19/05/2011,"13281,8","70,37","0,56","125,41",0,18873,"336,96","485,52",character(0)
C,20/05/2011,"13407,2","71,04","0,66","156,91",0,18873,"336,96","485,52",character(0)
C,21/05/2011,"13571,1","71,91","0,83","124,47","0,019999999999996",18873,"336,96","485,52",character(0)
C,22/05/2011,"13695,5","72,57","0,66","147,63",0,18873,"336,96","485,52",character(0)
C,23/05/2011,"13843,2","73,35","0,78","137,2",0,18873,"336,96","485,52",character(0)
C,24/05/2011,"13980,4","74,08","0,73","148,98",0,18873,"336,96","485,52",character(0)
C,25/05/2011,"14129,3","74,87","0,79","134,02",0,18873,"336,96","485,52",character(0)
C,26/05/2011,"14263,4","75,58","0,71","151,62",0,18873,"336,96","485,52",character(0)
C,27/05/2011,14415,"76,38","0,8","143,75","0,319999999999993",18873,"336,96","485,52",character(0)
C,28/05/2011,"14558,4","77,14","0,76","28,06","1,46",18873,"336,96","485,52",character(0)
C,29/05/2011,14585,"77,28","0,14","97,37",0,18873,"336,96","485,52",character(0)
C,30/05/2011,"14682,4","77,8","0,52","6,67","20,67",18873,"336,96","485,52",character(0)
C,31/05/2011,"14674,7","77,75","-0,04","18,37",0,18873,"336,96","485,52",character(0)
C,01/06/2011,"14693,1","77,85","0,1","24,75","2,32",18873,"336,96","485,52",character(0)
C,02/06/2011,"14715,5","77,97","0,12","42,74",0,18873,"336,96","485,52",character(0)
C,03/06/2011,"14758,3","78,2","0,23","45,62",0,18873,"336,96","485,52",character(0)
C,04/06/2011,"14803,9","78,44","0,24","70,54","5,87",18873,"336,96","485,52",character(0)
C,05/06/2011,"14868,5","78,78","0,34","30,8",0,18873,"336,96","485,52",character(0)
C,06/06/2011,"14899,3","78,95","0,16","32,39","3,36",18873,"336,96","485,52",character(0)
C,07/06/2011,"14928,4","79,1","0,15","49,16",0,18873,"336,96","485,52",character(0)
C,08/06/2011,"14977,5","79,36","0,26",87,"0,519999999999996",18873,"336,96","485,52",character(0)
C,09/06/2011,15064,"79,82","0,46","83,49",0,18873,"336,96","485,52",character(0)
C,10/06/2011,"15147,5","80,26","0,44","125,48",0,18873,"336,96","485,52",character(0)
C,11/06/2011,15273,"80,93","0,66","126,54",0,18873,"336,96","485,52",character(0)
C,12/06/2011,"15399,5","81,6","0,67","10,04",0,18873,"336,96","485,52",character(0)
C,13/06/2011,"15409,6","81,65","0,05","101,5",0,18873,"336,96","485,52",character(0)
C,14/06/2011,"15511,1","82,19","0,54","11,75",0,18873,"336,96","485,52",character(0)
C,15/06/2011,"15522,8","82,25","0,06","13,25",0,18873,"336,96","485,52",character(0)
C,16/06/2011,"15536,1","82,32","0,07","68,16",0,18873,"336,96","485,52",character(0)
C,17/06/2011,"15604,2","82,68","0,36","93,57",0,18873,"336,96","485,52",character(0)
C,18/06/2011,"15703,4","83,21","0,5","39,31",0,18873,"336,96","485,52",character(0)
C,19/06/2011,"15742,7","83,41","0,21","77,41",0,18873,"336,96","485,52",character(0)
C,20/06/2011,"15820,1","83,82","0,41","53,36",0,18873,"336,96","485,52",character(0)
C,21/06/2011,"15873,4","84,11","0,28","72,19",0,18873,"336,96","485,52",character(0)
C,22/06/2011,"15945,6","84,49","0,38","4,93","4,21",18873,"336,96","485,52",character(0)
C,23/06/2011,"15946,3","84,49",0,"53,67","0,07",18873,"336,96","485,52",character(0)
C,24/06/2011,"15999,9","84,78","0,28","113,25",0,18873,"336,96","485,52",character(0)
C,25/06/2011,"16113,2","85,38","0,6","35,84","5,07",18873,"336,96","485,52",character(0)
C,26/06/2011,16144,"85,54","0,16","12,63",0,18873,"336,96","485,52",character(0)
C,27/06/2011,"16156,6","85,61","0,07","1,82","15,82",18873,"336,96","485,52",character(0)
C,28/06/2011,"16150,9","85,58","-0,03",0,"50,65",18873,"336,96","485,52",character(0)
C,29/06/2011,"16100,3","85,31","-0,27","4,29","18,29",18873,"336,96","485,52",character(0)
C,30/06/2011,"16096,1","85,29","-0,02","148,26",0,18873,"336,96","485,52",character(0)
C,01/07/2011,"16244,3","86,07","0,79","134,3","0,72999999999999",18873,"336,96","485,52",character(0)
C,02/07/2011,"16377,9","86,78","0,71","62,08","5,8",18873,"336,96","485,52",character(0)
C,03/07/2011,"16434,2","87,08","0,3","69,42",0,18873,"336,96","485,52",character(0)
C,04/07/2011,"16503,6","87,45","0,37","107,53",0,18873,"336,96","485,52",character(0)
C,05/07/2011,"16611,1","88,02","0,57","70,22",0,18873,"336,96","485,52",character(0)
C,06/07/2011,"16681,3","88,39","0,37","58,44",0,18873,"336,96","485,52",character(0)
C,07/07/2011,"16739,8","88,7","0,31","74,53",0,18873,"336,96","485,52",character(0)
C,08/07/2011,"16814,3","89,09","0,39","87,99",0,18873,"336,96","485,52",character(0)
C,09/07/2011,"16902,3","89,56","0,47","31,84","0,050000000000001",18873,"336,96","485,52",character(0)
C,10/07/2011,"16934,1","89,73","0,17","20,11",0,18873,"336,96","485,52",character(0)
C,11/07/2011,"16954,2","89,83","0,11","45,64",0,18873,"336,96","485,52",character(0)
C,12/07/2011,"16999,8","90,07","0,24","108,44",0,18873,"336,96","485,52",character(0)
C,13/07/2011,"17110,7","90,66","0,57","56,43",0,18873,"336,96","485,52",character(0)
C,14/07/2011,"17167,1","90,96","0,3","57,65","16,3",18873,"336,96","485,52",character(0)
C,15/07/2011,"17208,5","91,18","0,22","4,66","18,66",18873,"336,96","485,52",character(0)
C,16/07/2011,17200,"91,14","-0,05","8,57","39,76",18873,"336,96","485,52",character(0)
C,17/07/2011,"17168,8","90,97","-0,17","1,32","15,32",18873,"336,96","485,52",character(0)
C,18/07/2011,"17154,9","90,9","-0,07","5,85","4,9",18873,"336,96","485,52",character(0)
C,19/07/2011,"17155,9","90,9","0,01","53,06","9,22",18873,"336,96","485,52",character(0)
C,20/07/2011,"17199,7","91,13","0,23","38,59",0,18873,"336,96","485,52",character(0)
C,21/07/2011,"17238,3","91,34","0,2","21,65",0,18873,"336,96","485,52",character(0)
C,22/07/2011,"17259,9","91,45","0,11","14,69","1,98",18873,"336,96","485,52",character(0)
C,23/07/2011,"17273,2","91,52","0,07","1,66","35,13",18873,"336,96","485,52",character(0)
C,24/07/2011,"17239,8","91,35","-0,18","92,64",0,18873,"336,96","485,52",character(0)
C,25/07/2011,"17334,3","91,85","0,49","122,7",0,18873,"336,96","485,52",character(0)
C,26/07/2011,17457,"92,5","0,65","88,45",0,18873,"336,96","485,52",character(0)
C,27/07/2011,"17545,5","92,97","0,47","15,75","0,800000000000001",18873,"336,96","485,52",character(0)
C,28/07/2011,"17560,4","93,05","0,08","19,58","4,81",18873,"336,96","485,52",character(0)
C,29/07/2011,"17575,2","93,12","0,08","18,14",13,18873,"336,96","485,52",character(0)
C,30/07/2011,"17580,4","93,15","0,03","0,87","25,04",18873,"336,96","485,52",character(0)
C,31/07/2011,"17556,2","93,02","-0,13","6,36","5,41",18873,"336,96","485,52",character(0)
C,01/08/2011,"17557,1","93,03","0,01","8,23","0,07",18873,"336,96","485,52",character(0)
C,02/08/2011,"17565,3","93,07","0,04","10,89","0,93",18873,"336,96","485,52",character(0)
C,03/08/2011,"17575,3","93,12","0,05","11,43","0,109999999999999",18873,"336,96","485,52",character(0)
C,04/08/2011,"17586,6","93,18","0,06","14,54",0,18873,"336,96","485,52",character(0)
C,05/08/2011,"17601,1","93,26","0,08","9,89",4,18873,"336,96","485,52",character(0)
C,06/08/2011,17607,"93,29","0,03","12,95","6,15",18873,"336,96","485,52",character(0)
C,07/08/2011,"17613,8","93,33","0,04","14,34",0,18873,"336,96","485,52",character(0)
C,08/08/2011,"17628,2","93,4","0,08",0,"50,95",18873,"336,96","485,52",character(0)
C,09/08/2011,"17577,2","93,13","-0,27",5,4,18873,"336,96","485,52",character(0)
C,10/08/2011,"17577,8","93,14","0,01","6,15","2,62",18873,"336,96","485,52",character(0)
C,11/08/2011,"17581,3","93,16","0,02","0,53","45,61",18873,"336,96","485,52",character(0)
C,12/08/2011,"17536,3","92,92","-0,24","9,53",0,18873,"336,96","485,52",character(0)
C,13/08/2011,"17545,8","92,97","0,05","0,29","21,99",18873,"336,96","485,52",character(0)
C,14/08/2011,"17524,1","92,85","-0,11","9,96","3,78",18873,"336,96","485,52",character(0)
C,15/08/2011,"17530,3","92,89","0,03","4,86","18,86",18873,"336,96","485,52",character(0)
C,16/08/2011,"17526,8","92,87","-0,02","9,04","1,4",18873,"336,96","485,52",character(0)
C,17/08/2011,"17534,5","92,91","0,04","1,16","15,16",18873,"336,96","485,52",character(0)
C,18/08/2011,17527,"92,87","-0,06","5,6","19,6",18873,"336,96","485,52",character(0)
C,19/08/2011,"17520,7","92,83","-0,03","4,57","18,57",18873,"336,96","485,52",character(0)
C,20/08/2011,"17515,2","92,81","-0,03","14,38","0,66",18873,"336,96","485,52",character(0)
C,21/08/2011,"17528,9","92,88","0,07","34,82","0,759999999999998",18873,"336,96","485,52",character(0)
C,22/08/2011,17563,"93,06","0,18","8,94","22,94",18873,"336,96","485,52",character(0)
C,23/08/2011,"17554,5","93,01","-0,04","21,5","8,97",18873,"336,96","485,52",character(0)
C,24/08/2011,"17567,1","93,08","0,07","31,02",0,18873,"336,96","485,52",character(0)
C,25/08/2011,"17598,1","93,24","0,16","5,48","19,48",18873,"336,96","485,52",character(0)
C,26/08/2011,"17597,2","93,24","-0,01","23,57","0,260000000000002",18873,"336,96","485,52",character(0)
C,27/08/2011,"17620,5","93,36","0,12","3,83","17,83",18873,"336,96","485,52",character(0)
C,28/08/2011,"17617,4","93,35","-0,02","10,23","0,32",18873,"336,96","485,52",character(0)
C,29/08/2011,"17627,3","93,4","0,05","49,52","0,32",18873,"336,96","485,52",character(0)
C,30/08/2011,"17676,5","93,66","0,26","34,49","0,140000000000001",18873,"336,96","485,52",character(0)
C,31/08/2011,"17715,5","93,87","0,18","67,93",0,18873,"336,96","485,52",character(0)
C,01/09/2011,"17783,4","94,23","0,36","51,35","9,82",18873,"336,96","485,52",character(0)
C,02/09/2011,17825,"94,45","0,22","71,26",0,18873,"336,96","485,52",character(0)
C,03/09/2011,"17896,2","94,82","0,38","42,2",0,18873,"336,96","485,52",character(0)
C,04/09/2011,"17938,4","95,05","0,22","63,37",0,18873,"336,96","485,52",character(0)
C,05/09/2011,"18001,8","95,38","0,34","58,25",0,18873,"336,96","485,52",character(0)
C,06/09/2011,18060,"95,69","0,31","4,11","68,44",18873,"336,96","485,52",character(0)
C,07/09/2011,"17995,7","95,35","-0,34","53,27","2,86",18873,"336,96","485,52",character(0)
C,08/09/2011,"18046,1","95,62","0,27","100,35","3,63",18873,"336,96","485,52",character(0)
C,09/09/2011,"18142,8","96,13","0,51","87,53","3,66",18873,"336,96","485,52",character(0)
C,10/09/2011,"18231,3","96,6","0,44","89,3",0,18873,"336,96","485,52",character(0)
C,11/09/2011,"18320,6","97,07","0,47","92,9",0,18873,"336,96","485,52",character(0)
C,12/09/2011,"18413,5","97,57","0,49","41,43","3,87",18873,"336,96","485,52",character(0)
C,13/09/2011,18451,"97,76","0,2","10,16",0,18873,"336,96","485,52",character(0)
C,14/09/2011,"18461,2","97,82","0,05","50,84","1,6",18873,"336,96","485,52",character(0)
C,15/09/2011,"18510,4","98,08","0,26","64,04",0,18873,"336,96","485,52",character(0)
C,16/09/2011,"18581,8","98,46","0,34","77,19",0,18873,"336,96","485,52",character(0)
C,17/09/2011,18659,"98,87","0,41","11,09","25,09",18873,"336,96","485,52",character(0)
C,18/09/2011,"18657,3","98,86","-0,01","6,59","5,25",18873,"336,96","485,52",character(0)
C,19/09/2011,"18658,6","98,86","0,01","6,87","20,87",18873,"336,96","485,52",character(0)
C,20/09/2011,"18658,4","98,86",0,0,"23,03",18873,"336,96","485,52",character(0)
C,21/09/2011,"18635,4","98,74","-0,12",0,"60,77",18873,"336,96","485,52",character(0)
C,22/09/2011,"18574,6","98,42","-0,32",0,"68,89",18873,"336,96","485,52",character(0)
C,23/09/2011,"18505,7","98,05","-0,37","1,19","52,04",18873,"336,96","485,52",character(0)
C,24/09/2011,"18454,9","97,78","-0,27","0,02","54,42",18873,"336,96","485,52",character(0)
C,25/09/2011,"18400,5","97,5","-0,29","54,85","0,549999999999997",18873,"336,96","485,52",character(0)
C,26/09/2011,"18454,8","97,78","0,29","12,79","26,79",18873,"336,96","485,52",character(0)
C,27/09/2011,"18443,5","97,72","-0,06","53,56","5,66",18873,"336,96","485,52",character(0)
C,28/09/2011,"18491,4","97,98","0,25",0,"49,29",18873,"336,96","485,52",character(0)
C,29/09/2011,"18442,1","97,72","-0,26","21,18","17,37",18873,"336,96","485,52",character(0)
C,30/09/2011,"18445,9","97,74","0,02","17,84","31,84",18873,"336,96","485,52",character(0)
C,01/10/2011,"18444,1","97,73","-0,01","37,05","8,02",18873,"336,96","485,52",character(0)
C,02/10/2011,"18473,1","97,88","0,15","77,84",0,18873,"336,96","485,52",character(0)
C,03/10/2011,"18550,9","98,29","0,41","41,48","6,02",18873,"336,96","485,52",character(0)
C,04/10/2011,"18586,4","98,48","0,19","10,53","24,53",18873,"336,96","485,52",character(0)
C,05/10/2011,"18586,1","98,48",0,"0,36","14,36",18873,"336,96","485,52",character(0)
C,06/10/2011,"18585,3","98,48",0,"16,56","0,94",18873,"336,96","485,52",character(0)
C,07/10/2011,"18600,9","98,56","0,08","40,35",0,18873,"336,96","485,52",character(0)
C,08/10/2011,"18641,2","98,77","0,21","58,99","8,85",18873,"336,96","485,52",character(0)
C,09/10/2011,"18691,4","99,04","0,27","68,74","7,23",18873,"336,96","485,52",character(0)
C,10/10/2011,"18752,9","99,36","0,33","5,9","1,48",18873,"336,96","485,52",character(0)
C,11/10/2011,"18757,3","99,39","0,02","5,15","3,81",18873,"336,96","485,52",character(0)
C,12/10/2011,"18758,6","99,39","0,01","3,96","17,96",18873,"336,96","485,52",character(0)
C,13/10/2011,"18752,8","99,36","-0,03","19,51","1,9",18873,"336,96","485,52",character(0)
C,14/10/2011,"18770,5","99,46","0,09","2,82","1,38",18873,"336,96","485,52",character(0)
C,15/10/2011,"18771,9","99,46","0,01",0,"63,44",18873,"336,96","485,52",character(0)
C,16/10/2011,"18708,4","99,13","-0,34","1,22","15,22",18873,"336,96","485,52",character(0)
C,17/10/2011,"18696,8","99,07","-0,06",0,"48,25",18873,"336,96","485,52",character(0)
C,18/10/2011,"18648,5","98,81","-0,26","5,04","32,54",18873,"336,96","485,52",character(0)
C,19/10/2011,18621,"98,66","-0,15","7,55","6,65",18873,"336,96","485,52",character(0)
C,20/10/2011,18621,"98,66",0,"25,91",0,18873,"336,96","485,52",character(0)
C,21/10/2011,"18647,8","98,81","0,14","2,61","16,61",18873,"336,96","485,52",character(0)
