status,gasDayStartedOn,gasInStorage,full,trend,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,info
C,15/02/2011,"1544,9","32,4","-0,85",0,40,4768,"53,76","80,64",character(0)
C,16/02/2011,"1504,5","31,55","-0,85",0,40,4768,"53,76","80,64",character(0)
C,17/02/2011,1464,"30,7","-0,85",0,40,4768,"53,76","80,64",character(0)
C,18/02/2011,"1423,5","29,86","-0,85",0,40,4768,"53,76","80,64",character(0)
C,19/02/2011,"1383,1","29,01","-0,85",0,40,4768,"53,76","80,64",character(0)
C,20/02/2011,"1342,7","28,16","-0,85",0,40,4768,"53,76","80,64",character(0)
C,21/02/2011,"1302,2","27,31","-0,85",0,40,4768,"53,76","80,64",character(0)
C,22/02/2011,"1262,2","26,47","-0,84",0,40,4768,"53,76","80,64",character(0)
C,23/02/2011,"1221,9","25,63","-0,85",0,40,4768,"53,76","80,64",character(0)
C,24/02/2011,"1181,4","24,78","-0,85",0,"36,83",4768,"53,76","80,64",character(0)
C,25/02/2011,"1144,5",24,"-0,77",0,"31,45",4768,"53,76","80,64",character(0)
C,26/02/2011,"1113,1","23,35","-0,66",0,40,4768,"53,76","80,64",character(0)
C,27/02/2011,"1072,6","22,5","-0,85",0,40,4768,"53,76","80,64",character(0)
C,28/02/2011,"1032,1","21,65","-0,85",0,40,4768,"53,76","80,64",character(0)
C,01/03/2011,"991,7","20,8","-0,85",0,40,4768,"53,76","80,64",character(0)
C,02/03/2011,"951,5","19,96","-0,84",0,40,4768,"53,76","80,64",character(0)
C,03/03/2011,"911,2","19,11","-0,84",0,"27,83",4768,"53,76","80,64",character(0)
C,04/03/2011,"883,4","18,53","-0,58",0,40,4768,"53,76","80,64",character(0)
C,05/03/2011,"843,1","17,68","-0,85",0,40,4768,"53,76","80,64",character(0)
C,06/03/2011,"802,7","16,84","-0,85",0,40,4768,"53,76","80,64",character(0)
C,07/03/2011,"762,5","15,99","-0,84",0,"38,67",4768,"53,76","80,64",character(0)
C,08/03/2011,"723,8","15,18","-0,81",0,0,4768,"53,76","80,64",character(0)
C,09/03/2011,"723,8","15,18",0,0,0,4768,"53,76","80,64",character(0)
C,10/03/2011,"723,8","15,18",0,0,0,4768,"53,76","80,64",character(0)
C,11/03/2011,"723,8","15,18",0,"9,36",0,4768,"53,76","80,64",character(0)
C,12/03/2011,"733,2","15,38","0,2",0,0,4768,"53,76","80,64",character(0)
C,13/03/2011,"733,2","15,38",0,"15,07",0,4768,"53,76","80,64",character(0)
C,14/03/2011,"748,2","15,69","0,32",0,0,4768,"53,76","80,64",character(0)
C,15/03/2011,"748,2","15,69",0,0,"16,62",4768,"53,76","80,64",character(0)
C,16/03/2011,"731,6","15,34","-0,35",0,"21,51",4768,"53,76","80,64",character(0)
C,17/03/2011,"710,1","14,89","-0,45",0,0,4768,"53,76","80,64",character(0)
C,18/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,19/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,20/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,21/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,22/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,23/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,24/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,25/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,26/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,27/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,28/03/2011,"710,1","14,89",0,0,0,4768,"53,76","80,64",character(0)
C,29/03/2011,"710,1","14,89",0,"2,52",0,4768,"53,76","80,64",character(0)
C,30/03/2011,"712,6","14,95","0,05",0,0,4768,"53,76","80,64",character(0)
C,31/03/2011,"712,6","14,95",0,"29,25",0,4768,"53,76","80,64",character(0)
C,01/04/2011,"741,9","15,56","0,61","19,99",0,4768,"53,76","80,64",character(0)
C,02/04/2011,"761,9","15,98","0,42","28,38",0,4768,"53,76","80,64",character(0)
C,03/04/2011,"790,3","16,58","0,6","19,33",0,4768,"53,76","80,64",character(0)
C,04/04/2011,"809,6","16,98","0,41","37,51",0,4768,"53,76","80,64",character(0)
C,05/04/2011,"847,1","17,77","0,79","28,3",0,4768,"53,76","80,64",character(0)
C,06/04/2011,"875,4","18,36","0,59","37,9",0,4768,"53,76","80,64",character(0)
C,07/04/2011,"913,3","19,15","0,79","37,96",0,4768,"53,76","80,64",character(0)
C,08/04/2011,"951,2","19,95","0,8","37,98",0,4768,"53,76","80,64",character(0)
C,09/04/2011,"989,2","20,75","0,8","37,82",0,4768,"53,76","80,64",character(0)
C,10/04/2011,1027,"21,54","0,79","37,81",0,4768,"53,76","80,64",character(0)
C,11/04/2011,"1064,9","22,33","0,79","36,2",0,4768,"53,76","80,64",character(0)
C,12/04/2011,"1101,1","23,09","0,76","6,9",0,4768,"53,76","80,64",character(0)
C,13/04/2011,1108,"23,24","0,14",0,0,4768,"53,76","80,64",character(0)
C,14/04/2011,1108,"23,24",0,0,0,4768,"53,76","80,64",character(0)
C,15/04/2011,1108,"23,24",0,0,0,4768,"53,76","80,64",character(0)
C,16/04/2011,1108,"23,24",0,0,0,4768,"53,76","80,64",character(0)
C,17/04/2011,1108,"23,24",0,0,0,4768,"53,76","80,64",character(0)
C,18/04/2011,1108,"23,24",0,"37,8",0,4768,"53,76","80,64",character(0)
C,19/04/2011,"1145,8","24,03","0,79","37,88",0,4768,"53,76","80,64",character(0)
C,20/04/2011,"1183,6","24,82","0,79","37,87",0,4768,"53,76","80,64",character(0)
C,21/04/2011,"1221,5","25,62","0,79","38,03",0,4768,"53,76","80,64",character(0)
C,22/04/2011,"1259,5","26,42","0,8","37,93",0,4768,"53,76","80,64",character(0)
C,23/04/2011,"1297,5","27,21","0,8","37,85",0,4768,"53,76","80,64",character(0)
C,24/04/2011,"1335,3","28,01","0,79","37,9",0,4768,"53,76","80,64",character(0)
C,25/04/2011,"1373,2","28,8","0,79","37,89",0,4768,"53,76","80,64",character(0)
C,26/04/2011,"1411,1","29,6","0,79","37,89",0,4768,"53,76","80,64",character(0)
C,27/04/2011,1449,"30,39","0,79","37,88",0,4768,"53,76","80,64",character(0)
C,28/04/2011,"1486,9","31,18","0,79","37,87",0,4768,"53,76","80,64",character(0)
C,29/04/2011,"1524,7","31,98","0,79","37,89",0,4768,"53,76","80,64",character(0)
C,30/04/2011,"1562,6","32,77","0,79","4,66",0,4768,"53,76","80,64",character(0)
C,01/05/2011,"1567,3","32,87","0,1",0,0,4768,"53,76","80,64",character(0)
C,02/05/2011,"1567,3","32,87",0,"23,42",0,4768,"53,76","80,64",character(0)
C,03/05/2011,"1590,7","33,36","0,49",0,0,4768,"53,76","80,64",character(0)
C,04/05/2011,"1590,7","33,36",0,"37,73",0,4768,"53,76","80,64",character(0)
C,05/05/2011,"1628,4","34,15","0,79","37,81",0,4768,"53,76","80,64",character(0)
C,06/05/2011,"1666,2","34,95","0,79","37,85",0,4768,"53,76","80,64",character(0)
C,07/05/2011,"1704,1","35,74","0,79","37,86",0,4768,"53,76","80,64",character(0)
C,08/05/2011,1742,"36,54","0,79","9,37",0,4768,"53,76","80,64",character(0)
C,09/05/2011,"1751,3","36,73","0,2","9,32","5,79",4768,"53,76","80,64",character(0)
C,10/05/2011,"1754,9","36,81","0,07","37,82",0,4768,"53,76","80,64",character(0)
C,11/05/2011,"1792,7","37,6","0,79","37,87",0,4768,"53,76","80,64",character(0)
C,12/05/2011,"1830,5","38,39","0,79","31,99",0,4768,"53,76","80,64",character(0)
C,13/05/2011,"1862,5","39,06","0,67","37,84",0,4768,"53,76","80,64",character(0)
C,14/05/2011,"1900,4","39,86","0,79","37,82",0,4768,"53,76","80,64",character(0)
C,15/05/2011,"1938,2","40,65","0,79","37,8",0,4768,"53,76","80,64",character(0)
C,16/05/2011,1976,"41,44","0,79","37,78",0,4768,"53,76","80,64",character(0)
C,17/05/2011,"2013,8","42,24","0,79","37,76",0,4768,"53,76","80,64",character(0)
C,18/05/2011,"2051,5","43,03","0,79","37,8",0,4768,"53,76","80,64",character(0)
C,19/05/2011,"2089,3","43,82","0,79","37,78",0,4768,"53,76","80,64",character(0)
C,20/05/2011,"2127,1","44,61","0,79","37,75",0,4768,"53,76","80,64",character(0)
C,21/05/2011,"2164,9","45,4","0,79","37,77",0,4768,"53,76","80,64",character(0)
C,22/05/2011,"2202,6","46,2","0,79","37,69",0,4768,"53,76","80,64",character(0)
C,23/05/2011,"2240,3","46,99","0,79","37,74",0,4768,"53,76","80,64",character(0)
C,24/05/2011,"2278,1","47,78","0,79","37,79",0,4768,"53,76","80,64",character(0)
C,25/05/2011,"2315,9","48,57","0,79","37,83",0,4768,"53,76","80,64",character(0)
C,26/05/2011,"2353,7","49,36","0,79","37,81",0,4768,"53,76","80,64",character(0)
C,27/05/2011,"2391,5","50,16","0,79","37,74",0,4768,"53,76","80,64",character(0)
C,28/05/2011,"2429,2","50,95","0,79","37,78",0,4768,"53,76","80,64",character(0)
C,29/05/2011,2467,"51,74","0,79","21,93",0,4768,"53,76","80,64",character(0)
C,30/05/2011,"2488,9","52,2","0,46","20,41",0,4768,"53,76","80,64",character(0)
C,31/05/2011,"2509,4","52,63","0,43","37,59",0,4768,"53,76","80,64",character(0)
C,01/06/2011,"2546,9","53,42","0,79","37,8",0,4768,"53,76","80,64",character(0)
C,02/06/2011,"2584,7","54,21","0,79","37,74",0,4768,"53,76","80,64",character(0)
C,03/06/2011,"2622,5",55,"0,79","37,76",0,4768,"53,76","80,64",character(0)
C,04/06/2011,"2660,2","55,79","0,79","17,43",0,4768,"53,76","80,64",character(0)
C,05/06/2011,"2677,7","56,16","0,37","36,24",0,4768,"53,76","80,64",character(0)
C,06/06/2011,"2713,9","56,92","0,76","37,95",0,4768,"53,76","80,64",character(0)
C,07/06/2011,"2751,9","57,72","0,8","9,37",0,4768,"53,76","80,64",character(0)
C,08/06/2011,"2761,2","57,91","0,2","26,66",0,4768,"53,76","80,64",character(0)
C,09/06/2011,"2787,9","58,47","0,56","37,85",0,4768,"53,76","80,64",character(0)
C,10/06/2011,"2825,7","59,26","0,79","37,95",0,4768,"53,76","80,64",character(0)
C,11/06/2011,"2863,7","60,06","0,8","37,84",0,4768,"53,76","80,64",character(0)
C,12/06/2011,"2901,5","60,85","0,79","37,82",0,4768,"53,76","80,64",character(0)
C,13/06/2011,"2939,3","61,65","0,79","37,81",0,4768,"53,76","80,64",character(0)
C,14/06/2011,"2977,2","62,44","0,79","31,02",0,4768,"53,76","80,64",character(0)
C,15/06/2011,"3008,2","63,09","0,65",0,0,4768,"53,76","80,64",character(0)
C,16/06/2011,"3008,2","63,09",0,"37,69",0,4768,"53,76","80,64",character(0)
C,17/06/2011,"3045,9","63,88","0,79","37,79",0,4768,"53,76","80,64",character(0)
C,18/06/2011,"3083,7","64,67","0,79","37,82",0,4768,"53,76","80,64",character(0)
C,19/06/2011,"3121,5","65,47","0,79","37,73",0,4768,"53,76","80,64",character(0)
C,20/06/2011,"3159,2","66,26","0,79","26,98",0,4768,"53,76","80,64",character(0)
C,21/06/2011,"3186,2","66,82","0,57","37,23",0,4768,"53,76","80,64",character(0)
C,22/06/2011,"3223,4","67,6","0,78","24,58",0,4768,"53,76","80,64",character(0)
C,23/06/2011,3248,"68,12","0,52","35,6",0,4768,"53,76","80,64",character(0)
C,24/06/2011,"3283,6","68,87","0,75","37,68",0,4768,"53,76","80,64",character(0)
C,25/06/2011,"3321,3","69,66","0,79","37,87",0,4768,"53,76","80,64",character(0)
C,26/06/2011,"3359,1","70,45","0,79","31,47",0,4768,"53,76","80,64",character(0)
C,27/06/2011,"3390,6","71,11","0,66",0,0,4768,"53,76","80,64",character(0)
C,28/06/2011,"3390,6","71,11",0,0,0,4768,"53,76","80,64",character(0)
C,29/06/2011,"3390,6","71,11",0,"29,37",0,4768,"53,76","80,64",character(0)
C,30/06/2011,3420,"71,73","0,62","37,81",0,4768,"53,76","80,64",character(0)
C,01/07/2011,"3457,8","72,52","0,79","37,88",0,4768,"53,76","80,64",character(0)
C,02/07/2011,"3495,6","73,31","0,79","18,76",0,4768,"53,76","80,64",character(0)
C,03/07/2011,"3514,4","73,71","0,39","36,72",0,4768,"53,76","80,64",character(0)
C,04/07/2011,"3551,1","74,48","0,77","37,97",0,4768,"53,76","80,64",character(0)
C,05/07/2011,"3589,1","75,27","0,8","37,16",0,4768,"53,76","80,64",character(0)
C,06/07/2011,"3626,3","76,05","0,78","37,88",0,4768,"53,76","80,64",character(0)
C,07/07/2011,"3664,2","76,85","0,79","37,86",0,4768,"53,76","80,64",character(0)
C,08/07/2011,3702,"77,64","0,79","37,79",0,4768,"53,76","80,64",character(0)
C,09/07/2011,"3739,8","78,44","0,79","37,9",0,4768,"53,76","80,64",character(0)
C,10/07/2011,"3777,7","79,23","0,79","33,99",0,4768,"53,76","80,64",character(0)
C,11/07/2011,"3811,7","79,94","0,71","33,09",0,4768,"53,76","80,64",character(0)
C,12/07/2011,"3844,8","80,64","0,69","33,14",0,4768,"53,76","80,64",character(0)
C,13/07/2011,"3877,9","81,33","0,7","33,09",0,4768,"53,76","80,64",character(0)
C,14/07/2011,3911,"82,03","0,69","6,72",0,4768,"53,76","80,64",character(0)
C,15/07/2011,"3917,7","82,17","0,14","24,54",0,4768,"53,76","80,64",character(0)
C,16/07/2011,"3942,3","82,68","0,51",0,0,4768,"53,76","80,64",character(0)
C,17/07/2011,"3942,3","82,68",0,0,0,4768,"53,76","80,64",character(0)
C,18/07/2011,"3942,3","82,68",0,0,0,4768,"53,76","80,64",character(0)
C,19/07/2011,"3942,3","82,68",0,0,0,4768,"53,76","80,64",character(0)
C,20/07/2011,"3942,3","82,68",0,0,0,4768,"53,76","80,64",character(0)
C,21/07/2011,"3942,3","82,68",0,"33,8",0,4768,"53,76","80,64",character(0)
C,22/07/2011,"3976,1","83,39","0,71","34,12",0,4768,"53,76","80,64",character(0)
C,23/07/2011,"4010,2","84,11","0,72","34,1",0,4768,"53,76","80,64",character(0)
C,24/07/2011,"4044,3","84,82","0,72",34,0,4768,"53,76","80,64",character(0)
C,25/07/2011,"4078,3","85,53","0,71","33,14",0,4768,"53,76","80,64",character(0)
C,26/07/2011,"4111,4","86,23","0,7","32,92",0,4768,"53,76","80,64",character(0)
C,27/07/2011,"4144,3","86,92","0,69","17,64",0,4768,"53,76","80,64",character(0)
C,28/07/2011,4162,"87,29","0,37",0,0,4768,"53,76","80,64",character(0)
C,29/07/2011,4162,"87,29",0,0,0,4768,"53,76","80,64",character(0)
C,30/07/2011,4162,"87,29",0,0,0,4768,"53,76","80,64",character(0)
C,31/07/2011,4162,"87,29",0,"24,38",0,4768,"53,76","80,64",character(0)
C,01/08/2011,"4186,4","87,8","0,51","32,52",0,4768,"53,76","80,64",character(0)
C,02/08/2011,"4218,9","88,48","0,68","30,95",0,4768,"53,76","80,64",character(0)
C,03/08/2011,"4249,8","89,13","0,65","15,38",0,4768,"53,76","80,64",character(0)
C,04/08/2011,"4265,2","89,45","0,32","19,46",0,4768,"53,76","80,64",character(0)
C,05/08/2011,"4284,7","89,86","0,41","32,54",0,4768,"53,76","80,64",character(0)
C,06/08/2011,"4317,2","90,55","0,68","8,1",0,4768,"53,76","80,64",character(0)
C,07/08/2011,"4325,3","90,72","0,17","14,49",0,4768,"53,76","80,64",character(0)
C,08/08/2011,"4339,8","91,02","0,3",0,0,4768,"53,76","80,64",character(0)
C,09/08/2011,"4339,8","91,02",0,0,0,4768,"53,76","80,64",character(0)
C,10/08/2011,"4339,8","91,02",0,0,0,4768,"53,76","80,64",character(0)
C,11/08/2011,"4339,8","91,02",0,0,0,4768,"53,76","80,64",character(0)
C,12/08/2011,"4339,8","91,02",0,"17,98",0,4768,"53,76","80,64",character(0)
C,13/08/2011,"4357,8","91,4","0,38",0,0,4768,"53,76","80,64",character(0)
C,14/08/2011,"4357,8","91,4",0,0,0,4768,"53,76","80,64",character(0)
C,15/08/2011,"4357,8","91,4",0,0,0,4768,"53,76","80,64",character(0)
C,16/08/2011,"4357,8","91,4",0,0,0,4768,"53,76","80,64",character(0)
C,17/08/2011,"4357,8","91,4",0,0,0,4768,"53,76","80,64",character(0)
C,18/08/2011,"4357,8","91,4",0,"7,07",0,4768,"53,76","80,64",character(0)
C,19/08/2011,"4364,9","91,55","0,15","23,69",0,4768,"53,76","80,64",character(0)
C,20/08/2011,"4388,5","92,04","0,5","29,21",0,4768,"53,76","80,64",character(0)
C,21/08/2011,"4417,8","92,66","0,61","28,6",0,4768,"53,76","80,64",character(0)
C,22/08/2011,"4446,4","93,26","0,6",0,0,4768,"53,76","80,64",character(0)
C,23/08/2011,"4446,4","93,26",0,"1,16",0,4768,"53,76","80,64",character(0)
C,24/08/2011,"4447,5","93,28","0,02","1,58",0,4768,"53,76","80,64",character(0)
C,25/08/2011,"4449,1","93,31","0,03",0,0,4768,"53,76","80,64",character(0)
C,26/08/2011,"4449,1","93,31",0,"22,57",0,4768,"53,76","80,64",character(0)
C,27/08/2011,"4471,7","93,79","0,47","29,12",0,4768,"53,76","80,64",character(0)
C,28/08/2011,"4500,8","94,4","0,61","29,22",0,4768,"53,76","80,64",character(0)
C,29/08/2011,4530,"95,01","0,61","10,31",0,4768,"53,76","80,64",character(0)
C,30/08/2011,"4540,3","95,22","0,22",0,0,4768,"53,76","80,64",character(0)
C,31/08/2011,"4540,3","95,22",0,0,0,4768,"53,76","80,64",character(0)
C,01/09/2011,"4540,3","95,22",0,0,0,4768,"53,76","80,64",character(0)
C,02/09/2011,"4540,3","95,22",0,"29,97",0,4768,"53,76","80,64",character(0)
C,03/09/2011,"4570,3","95,85","0,63","13,21",0,4768,"53,76","80,64",character(0)
C,04/09/2011,"4583,5","96,13","0,28","6,17",0,4768,"53,76","80,64",character(0)
C,05/09/2011,"4589,6","96,26","0,13",0,0,4768,"53,76","80,64",character(0)
C,06/09/2011,"4589,6","96,26",0,0,0,4768,"53,76","80,64",character(0)
C,07/09/2011,"4589,6","96,26",0,0,0,4768,"53,76","80,64",character(0)
C,08/09/2011,"4589,6","96,26",0,"29,24",0,4768,"53,76","80,64",character(0)
C,09/09/2011,"4618,9","96,87","0,61","30,21",0,4768,"53,76","80,64",character(0)
C,10/09/2011,"4649,1","97,51","0,63","30,19",0,4768,"53,76","80,64",character(0)
C,11/09/2011,"4679,3","98,14","0,63","30,23",0,4768,"53,76","80,64",character(0)
C,12/09/2011,"4709,5","98,77","0,63","24,62",0,4768,"53,76","80,64",character(0)
C,13/09/2011,"4734,1","99,29","0,52","29,22",0,4768,"53,76","80,64",character(0)
C,14/09/2011,"4763,4","99,9","0,61","27,98",0,4768,"53,76","80,64",character(0)
C,15/09/2011,4768,100,"0,59","29,14",0,4768,"53,76","80,64",character(0)
C,16/09/2011,4768,100,"0,61","29,28",0,4768,"53,76","80,64",character(0)
C,17/09/2011,4768,100,"0,61","15,75",0,4768,"53,76","80,64",character(0)
C,18/09/2011,4768,100,"0,33",0,0,4768,"53,76","80,64",character(0)
C,19/09/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,20/09/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,21/09/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,22/09/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,23/09/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,24/09/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,25/09/2011,4768,100,0,"9,65",0,4768,"53,76","80,64",character(0)
C,26/09/2011,4768,100,"0,2",0,0,4768,"53,76","80,64",character(0)
C,27/09/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,28/09/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,29/09/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,30/09/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,01/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,02/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,03/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,04/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,05/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,06/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,07/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,08/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,09/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,10/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,11/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,12/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,13/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,14/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,15/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,16/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,17/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,18/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,19/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,20/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,21/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,22/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,23/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,24/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,25/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,26/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,27/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,28/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,29/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,30/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,31/10/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,01/11/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,02/11/2011,4768,100,0,0,10,4768,"53,76","80,64",character(0)
C,03/11/2011,4768,100,"-0,1",0,0,4768,"53,76","80,64",character(0)
C,04/11/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,05/11/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,06/11/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,07/11/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,08/11/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,09/11/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,10/11/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,11/11/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,12/11/2011,4768,100,0,0,0,4768,"53,76","80,64",character(0)
C,13/11/2011,4768,100,0,0,"17,26",4768,"53,76","80,64",character(0)
C,14/11/2011,4768,100,"-0,36",0,"14,54",4768,"53,76","80,64",character(0)
C,15/11/2011,4768,100,"-0,3",0,10,4768,"53,76","80,64",character(0)
C,16/11/2011,4768,100,"-0,15",0,0,4768,"53,76","80,64",character(0)
