status,gasDayStartedOn,gasInStorage,full,trend,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,info
C,20/10/2013,0,#NUM !,0,0,0,0,0,0,character(0)
C,21/10/2013,0,#NUM !,0,0,0,0,0,0,character(0)
C,22/10/2013,0,#NUM !,0,0,0,0,0,0,character(0)
C,23/10/2013,0,#NUM !,0,0,0,0,0,0,character(0)
C,24/10/2013,0,#NUM !,0,0,0,0,0,0,character(0)
C,25/10/2013,0,#NUM !,0,0,0,0,0,0,character(0)
C,26/10/2013,0,#NUM !,0,0,0,0,0,0,character(0)
C,27/10/2013,0,#NUM !,0,0,0,0,0,0,character(0)
C,28/10/2013,0,#NUM !,0,0,0,0,0,0,character(0)
C,29/10/2013,0,#NUM !,0,0,0,0,0,0,character(0)
C,30/10/2013,0,#NUM !,0,0,3,0,"55,2",69,character(0)
C,31/10/2013,1725,100,"-0,12",0,0,1725,"55,2",69,character(0)
C,01/11/2013,1725,100,0,0,0,1725,"55,2",69,character(0)
C,02/11/2013,1725,100,0,0,"14,76",1725,"55,2",69,character(0)
C,03/11/2013,1725,100,"-0,86",0,"4,46",1725,"55,2",69,character(0)
C,04/11/2013,1725,100,"-0,26",0,"4,46",1725,"55,2",69,character(0)
C,05/11/2013,1725,100,"-0,26","0,24","4,46",1725,"55,2",69,character(0)
C,06/11/2013,1725,100,"-0,24",0,"5,36",1725,"55,2",69,character(0)
C,07/11/2013,1725,100,"-0,31","9,72","4,46",1725,"55,2",69,character(0)
C,08/11/2013,1725,100,"0,31",0,"15,26",1725,"55,2",69,character(0)
C,09/11/2013,1725,100,"-0,88",0,"6,39",1725,"55,2",69,character(0)
C,10/11/2013,1725,100,"-0,37",0,"4,14",1725,"55,2",69,character(0)
C,11/11/2013,1725,100,"-0,24",0,"5,58",1725,"55,2",69,character(0)
C,12/11/2013,1725,100,"-0,32",0,"4,14",1725,"55,2",69,character(0)
C,13/11/2013,1725,100,"-0,24",0,"4,14",1725,"55,2",69,character(0)
C,14/11/2013,1725,100,"-0,24",0,"4,14",1725,"55,2",69,character(0)
C,15/11/2013,1725,100,"-0,24",0,"4,14",1725,"55,2",69,character(0)
C,16/11/2013,1725,100,"-0,24",0,"4,14",1725,"55,2",69,character(0)
C,17/11/2013,1725,100,"-0,24",0,"4,14",1725,"55,2",69,character(0)
C,18/11/2013,1725,100,"-0,24",0,"4,14",1725,"55,2",69,character(0)
C,19/11/2013,1725,100,"-0,24",0,"4,14",1725,"55,2",69,character(0)
C,20/11/2013,1725,100,"-0,24",0,"4,14",1725,"55,2",69,character(0)
C,21/11/2013,1725,100,"-0,24",0,"4,14",1725,"55,2",69,character(0)
C,22/11/2013,1725,100,"-0,24",0,"4,14",1725,"55,2",69,character(0)
C,23/11/2013,1725,100,"-0,24",0,"5,16",1725,"55,2",69,character(0)
C,24/11/2013,1725,100,"-0,3",0,"4,14",1725,"55,2",69,character(0)
C,25/11/2013,1725,100,"-0,24",0,"3,88",1725,"55,2",69,character(0)
C,26/11/2013,"1722,8","99,87","-0,23",0,"10,1",1725,"55,2",69,character(0)
C,27/11/2013,"1712,7","99,29","-0,59",0,"13,92",1725,"55,2",69,character(0)
C,28/11/2013,"1698,8","98,48","-0,81",0,"7,44",1725,"55,2",69,character(0)
C,29/11/2013,"1691,4","98,05","-0,43",0,"3,56",1725,"55,2",69,character(0)
C,30/11/2013,"1687,8","97,84","-0,21",0,"3,56",1725,"55,2",69,character(0)
C,01/12/2013,"1684,2","97,63","-0,21",0,"3,56",1725,"55,2",69,character(0)
C,02/12/2013,"1680,7","97,43","-0,21",0,"3,59",1725,"55,2",69,character(0)
C,03/12/2013,"1677,1","97,22","-0,21",0,"3,56",1725,"55,2",69,character(0)
C,04/12/2013,"1673,5","97,01","-0,21",0,"9,62",1725,"55,2",69,character(0)
C,05/12/2013,"1663,9","96,46","-0,56",0,"8,72",1725,"55,2",69,character(0)
C,06/12/2013,"1655,2","95,95","-0,51",0,"3,13",1725,"55,2",69,character(0)
C,07/12/2013,"1652,1","95,77","-0,18",0,"3,13",1725,"55,2",69,character(0)
C,08/12/2013,"1648,9","95,59","-0,18",0,"3,13",1725,"55,2",69,character(0)
C,09/12/2013,"1645,8","95,41","-0,18",0,"3,13",1725,"55,2",69,character(0)
C,10/12/2013,"1642,7","95,23","-0,18",0,"3,13",1725,"55,2",69,character(0)
C,11/12/2013,"1639,6","95,05","-0,18",0,"3,13",1725,"55,2",69,character(0)
C,12/12/2013,"1636,4","94,86","-0,18",0,"3,13",1725,"55,2",69,character(0)
C,13/12/2013,"1633,3","94,68","-0,18",0,"3,13",1725,"55,2",69,character(0)
C,14/12/2013,"1630,2","94,5","-0,18",0,"3,13",1725,"55,2",69,character(0)
C,15/12/2013,"1627,1","94,32","-0,18",0,"3,13",1725,"55,2",69,character(0)
C,16/12/2013,"1623,9","94,14","-0,18",0,"3,93",1725,"55,2",69,character(0)
C,17/12/2013,1620,"93,91","-0,23",0,"4,47",1725,"55,2",69,character(0)
C,18/12/2013,"1615,5","93,65","-0,26",0,"3,93",1725,"55,2",69,character(0)
C,19/12/2013,"1611,6","93,43","-0,23",0,3,1725,"55,2",69,character(0)
C,20/12/2013,"1608,7","93,26","-0,17",0,3,1725,"55,2",69,character(0)
C,21/12/2013,"1605,7","93,08","-0,17",0,3,1725,"55,2",69,character(0)
C,22/12/2013,"1602,8","92,92","-0,17","2,89","5,89",1725,"55,2",69,character(0)
C,23/12/2013,"1602,7","92,91",0,0,3,1725,"55,2",69,character(0)
C,24/12/2013,"1599,8","92,74","-0,17",0,3,1725,"55,2",69,character(0)
C,25/12/2013,"1596,8","92,57","-0,17",0,3,1725,"55,2",69,character(0)
C,26/12/2013,"1593,9","92,4","-0,17",0,0,1725,"55,2",69,character(0)
C,27/12/2013,"1593,9","92,4",0,0,0,1725,"55,2",69,character(0)
C,28/12/2013,"1593,9","92,4",0,0,0,1725,"55,2",69,character(0)
C,29/12/2013,"1593,9","92,4",0,0,3,1725,"55,2",69,character(0)
C,30/12/2013,"1590,9","92,23","-0,17",0,3,1725,"55,2",69,character(0)
C,31/12/2013,"1588,5","92,09","-0,14",0,"4,8",1725,"55,2",69,character(0)
C,01/01/2014,"1583,7","91,81","-0,28",0,3,1725,"55,2",69,character(0)
C,02/01/2014,"1581,1","91,66","-0,15",0,3,1725,"55,2",69,character(0)
C,03/01/2014,"1578,4","91,5","-0,15",0,3,1725,"55,2",69,character(0)
C,04/01/2014,"1575,7","91,34","-0,15",0,3,1725,"55,2",69,character(0)
C,05/01/2014,1573,"91,19","-0,15",0,3,1725,"55,2",69,character(0)
C,06/01/2014,"1570,4","91,04","-0,15",0,"8,38",1725,"55,2",69,character(0)
C,07/01/2014,1562,"90,55","-0,49",0,"7,2",1725,"55,2",69,character(0)
C,08/01/2014,"1554,8","90,13","-0,42",0,3,1725,"55,2",69,character(0)
C,09/01/2014,"1552,1","89,98","-0,15",0,"5,55",1725,"55,2",69,character(0)
C,10/01/2014,"1546,6","89,66","-0,32",0,3,1725,"55,2",69,character(0)
C,11/01/2014,"1543,9","89,5","-0,15",0,3,1725,"55,2",69,character(0)
C,12/01/2014,"1541,3","89,35","-0,15",0,"7,2",1725,"55,2",69,character(0)
C,13/01/2014,"1534,1","88,93","-0,42",0,3,1725,"55,2",69,character(0)
C,14/01/2014,"1531,6","88,79","-0,15",0,3,1725,"55,2",69,character(0)
C,15/01/2014,1529,"88,64","-0,15",0,"7,2",1725,"55,2",69,character(0)
C,16/01/2014,"1521,8","88,22","-0,42",0,6,1725,"55,2",69,character(0)
C,17/01/2014,"1515,8","87,87","-0,35",0,3,1725,"55,2",69,character(0)
C,18/01/2014,"1513,2","87,72","-0,15",0,3,1725,"55,2",69,character(0)
C,19/01/2014,"1511,5","87,62","-0,1",0,3,1725,"55,2",69,character(0)
C,20/01/2014,"1509,7","87,52","-0,1",0,"7,25",1725,"55,2",69,character(0)
C,21/01/2014,"1502,4","87,1","-0,42",0,"3,68",1725,"55,2",69,character(0)
C,22/01/2014,"1498,8","86,89","-0,21",0,3,1725,"55,2",69,character(0)
C,23/01/2014,1497,"86,78","-0,1",0,3,1725,"55,2",69,character(0)
C,24/01/2014,"1495,2","86,68","-0,1",0,3,1725,"55,2",69,character(0)
C,25/01/2014,"1492,4","86,52","-0,16",0,3,1725,"55,2",69,character(0)
C,26/01/2014,"1489,5","86,35","-0,17",0,"4,19",1725,"55,2",69,character(0)
C,27/01/2014,"1485,3","86,1","-0,24",0,3,1725,"55,2",69,character(0)
C,28/01/2014,"1482,4","85,94","-0,17",0,"19,16",1725,"55,2",69,character(0)
C,29/01/2014,"1463,2","84,82","-1,11",0,"11,18",1725,"55,2",69,character(0)
C,30/01/2014,1452,"84,17","-0,65",0,"5,91",1725,"55,2",69,character(0)
C,31/01/2014,"1446,1","83,83","-0,34",0,"5,91",1725,"55,2",69,character(0)
C,01/02/2014,"1440,2","83,49","-0,34",0,"5,91",1725,"55,2",69,character(0)
C,02/02/2014,"1434,3","83,15","-0,34",0,"5,91",1725,"55,2",69,character(0)
C,03/02/2014,"1428,4","82,81","-0,34",0,"3,46",1725,"55,2",69,character(0)
C,04/02/2014,"1424,9","82,6","-0,2",0,"4,45",1725,"55,2",69,character(0)
C,05/02/2014,"1420,5","82,35","-0,26",0,"5,91",1725,"55,2",69,https://agsi.gie.eu/#/news/129
C,06/02/2014,"1414,6","82,01","-0,34",0,"5,91",1725,"55,2",69,character(0)
C,07/02/2014,"1408,6","81,66","-0,34",0,"5,91",1725,"55,2",69,character(0)
C,08/02/2014,"1402,7","81,32","-0,34",0,"9,41",1725,"55,2",69,character(0)
C,09/02/2014,"1393,3","80,77","-0,55",0,"8,47",1725,"55,2",69,character(0)
C,10/02/2014,"1384,8","80,28","-0,49",0,"6,47",1725,"55,2",69,character(0)
C,11/02/2014,"1378,4","79,91","-0,37",0,"4,71",1725,"55,2",69,character(0)
C,12/02/2014,"1373,7","79,63","-0,27",0,"6,4",1725,"55,2",69,character(0)
C,13/02/2014,"1367,3","79,26","-0,37",0,"3,45",1725,"55,2",69,character(0)
C,14/02/2014,"1363,8","79,06","-0,2",0,3,1725,"55,2",69,character(0)
C,15/02/2014,"1362,6","78,99","-0,07",0,"4,49",1725,"55,2",69,character(0)
C,16/02/2014,"1358,1","78,73","-0,26",0,"7,21",1725,"55,2",69,character(0)
C,17/02/2014,"1350,9","78,31","-0,42",0,"8,13",1725,"55,2",69,character(0)
C,18/02/2014,"1342,8","77,84","-0,47",0,"8,13",1725,"55,2",69,character(0)
C,19/02/2014,"1334,7","77,37","-0,47",0,3,1725,"55,2",69,character(0)
C,20/02/2014,"1334,3","77,35","-0,02",0,3,1725,"55,2",69,character(0)
C,21/02/2014,1334,"77,33","-0,02",0,3,1725,"55,2",69,character(0)
C,22/02/2014,"1333,7","77,32","-0,02",0,3,1725,"55,2",69,character(0)
C,23/02/2014,"1333,4","77,3","-0,02",0,3,1725,"55,2",69,character(0)
C,24/02/2014,"1333,1","77,28","-0,02",0,3,1725,"55,2",69,character(0)
C,25/02/2014,"1332,8","77,26","-0,02",0,"6,55",1725,"55,2",69,character(0)
C,26/02/2014,"1326,2","76,88","-0,38",0,"6,55",1725,"55,2",69,character(0)
C,27/02/2014,"1319,7","76,5","-0,38",0,"6,34",1725,"55,2",69,character(0)
C,28/02/2014,"1313,3","76,13","-0,37",0,"17,68",1725,"55,2",69,character(0)
C,01/03/2014,"1295,7","75,11","-1,02",0,"6,36",1725,"55,2",69,character(0)
C,02/03/2014,"1289,3","74,74","-0,37",0,"9,53",1725,"55,2",69,character(0)
C,03/03/2014,"1279,8","74,19","-0,55",0,"8,4",1725,"55,2",69,character(0)
C,04/03/2014,"1271,4","73,7","-0,49",0,"3,94",1725,"55,2",69,character(0)
C,05/03/2014,"1267,4","73,47","-0,23",0,3,1725,"55,2",69,character(0)
C,06/03/2014,"1264,5","73,3","-0,17","0,72","3,72",1725,"55,2",69,character(0)
C,07/03/2014,"1262,2","73,17","-0,13","0,99","3,99",1725,"55,2",69,character(0)
C,08/03/2014,"1260,2","73,06","-0,12",0,3,1725,"55,2",69,character(0)
C,09/03/2014,"1257,2","72,88","-0,17",0,3,1725,"55,2",69,character(0)
C,10/03/2014,"1254,2","72,71","-0,17",0,3,1725,"55,2",69,character(0)
C,11/03/2014,"1251,3","72,54","-0,17",0,3,1725,"55,2",69,character(0)
C,12/03/2014,"1248,3","72,37","-0,17",0,"3,41",1725,"55,2",69,character(0)
C,13/03/2014,"1244,9","72,17","-0,2",0,"3,41",1725,"55,2",69,character(0)
C,14/03/2014,"1241,5","71,97","-0,2",0,"3,41",1725,"55,2",69,character(0)
C,15/03/2014,"1238,1","71,77","-0,2",0,"3,41",1725,"55,2",69,character(0)
C,16/03/2014,"1234,7","71,58","-0,2",0,"3,41",1725,"55,2",69,character(0)
C,17/03/2014,"1231,2","71,37","-0,2",0,"3,41",1725,"55,2",69,character(0)
C,18/03/2014,"1227,8","71,18","-0,2",0,3,1725,"55,2",69,character(0)
C,19/03/2014,"1226,9","71,12","-0,06",0,"3,41",1725,"55,2",69,character(0)
C,20/03/2014,"1223,5","70,93","-0,2",0,"3,41",1725,"55,2",69,character(0)
C,21/03/2014,"1220,1","70,73","-0,2",0,"3,41",1725,"55,2",69,character(0)
C,22/03/2014,"1216,7","70,53","-0,2",0,0,1725,"55,2",69,character(0)
C,23/03/2014,"1216,7","70,53",0,0,27,1725,"55,2",69,character(0)
C,24/03/2014,"1187,4","68,83","-1,69",0,27,1725,"55,2",69,character(0)
C,25/03/2014,"1158,2","67,14","-1,69",0,"4,3",1725,"55,2",69,character(0)
C,26/03/2014,"1153,9","66,89","-0,25",0,3,1725,"55,2",69,character(0)
C,27/03/2014,"1151,7","66,77","-0,13",0,0,1725,"55,2",69,character(0)
C,28/03/2014,"1151,7","66,77",0,0,0,1725,"55,2",69,character(0)
C,29/03/2014,"1151,7","66,77",0,0,0,1725,"55,2",69,character(0)
C,30/03/2014,"1151,7","66,77",0,"0,72","4,96",1725,"55,2",69,character(0)
C,31/03/2014,"1147,5","66,52","-0,25",0,"6,72",1725,"55,2",69,character(0)
C,01/04/2014,"1140,7","66,13","-0,39","0,84",0,1725,"55,2",69,character(0)
C,02/04/2014,"1141,6","66,18","0,05","0,84",0,1725,"55,2",69,character(0)
C,03/04/2014,"1142,4","66,23","0,05","0,84",0,1725,"55,2",69,character(0)
C,04/04/2014,"1143,3","66,28","0,05","0,84",0,1725,"55,2",69,character(0)
C,05/04/2014,"1144,1","66,32","0,05","0,84",0,1725,"55,2",69,character(0)
C,06/04/2014,"1144,9","66,37","0,05",0,0,1725,"55,2",69,character(0)
C,07/04/2014,"1144,9","66,37",0,0,3,1725,"55,2",69,character(0)
C,08/04/2014,"1143,1","66,27","-0,11",0,0,1725,"55,2",69,character(0)
C,09/04/2014,"1143,1","66,27",0,0,"3,36",1725,"55,2",69,character(0)
C,10/04/2014,"1139,7","66,07","-0,19",0,"3,6",1725,"55,2",69,character(0)
C,11/04/2014,"1136,1","65,86","-0,21",0,3,1725,"55,2",69,character(0)
C,12/04/2014,"1135,3","65,81","-0,05",0,0,1725,"55,2",69,character(0)
C,13/04/2014,"1135,3","65,81",0,0,0,1725,"55,2",69,character(0)
C,14/04/2014,"1135,3","65,81",0,"2,21",0,1725,"55,2",69,character(0)
C,15/04/2014,"1137,5","65,94","0,13","2,21",0,1725,"55,2",69,character(0)
C,16/04/2014,"1139,7","66,07","0,13","4,91",0,1725,"55,2",69,character(0)
C,17/04/2014,"1144,6","66,35","0,28","4,91",0,1725,"55,2",69,character(0)
C,18/04/2014,"1149,5","66,64","0,28","4,91",0,1725,"55,2",69,character(0)
C,19/04/2014,"1154,4","66,92","0,28","4,91",0,1725,"55,2",69,character(0)
C,20/04/2014,"1159,3","67,21","0,28","4,91",0,1725,"55,2",69,character(0)
C,21/04/2014,"1164,2","67,49","0,28","4,91",0,1725,"55,2",69,character(0)
