status,gasDayStartedOn,gasInStorage,full,trend,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,info
C,02/09/2012,"14705,6","90,55","0,14","22,95",0,16240,"215,04","322,56",character(0)
C,03/09/2012,"14728,6","90,69","0,14","22,87",0,16240,"215,04","322,56",character(0)
C,04/09/2012,"14751,4","90,83","0,14","19,52",0,16240,"215,04","322,56",character(0)
C,05/09/2012,14771,"90,95","0,12","14,94",0,16240,"215,04","322,56",character(0)
C,06/09/2012,"14785,9","91,05","0,09","19,96",0,16240,"215,04","322,56",character(0)
C,07/09/2012,"14805,8","91,17","0,12","22,06",0,16240,"215,04","322,56",character(0)
C,08/09/2012,"14827,9","91,3","0,14","22,02",0,16240,"215,04","322,56",character(0)
C,09/09/2012,"14849,9","91,44","0,14","21,9",0,16240,"215,04","322,56",character(0)
C,10/09/2012,"14871,8","91,58","0,13","20,73","1,49",16240,"215,04","322,56",character(0)
C,11/09/2012,"14891,1","91,69","0,12","14,32",0,16240,"215,04","322,56",character(0)
C,12/09/2012,"14905,4","91,78","0,09","12,85",0,16240,"215,04","322,56",character(0)
C,13/09/2012,"14918,2","91,86","0,08","10,87",0,16240,"215,04","322,56",character(0)
C,14/09/2012,"14929,1","91,93","0,07","10,21",0,16240,"215,04","322,56",character(0)
C,15/09/2012,"14939,3","91,99","0,06","10,34",0,16240,"215,04","322,56",character(0)
C,16/09/2012,"14949,7","92,05","0,06","10,27",0,16240,"215,04","322,56",character(0)
C,17/09/2012,"14959,9","92,12","0,06",0,"8,13",16240,"215,04","322,56",character(0)
C,18/09/2012,"14951,8","92,07","-0,05","4,93","9,93",16240,"215,04","322,56",character(0)
C,19/09/2012,"14949,2","92,05","-0,02",0,"27,82",16240,"215,04","322,56",character(0)
C,20/09/2012,"14921,4","91,88","-0,17","5,12","10,12",16240,"215,04","322,56",character(0)
C,21/09/2012,"14917,6","91,86","-0,02","5,09","10,09",16240,"215,04","322,56",character(0)
C,22/09/2012,"14917,3","91,86",0,0,"13,44",16240,"215,04","322,56",character(0)
C,23/09/2012,"14903,9","91,77","-0,08",0,"11,68",16240,"215,04","322,56",character(0)
C,24/09/2012,"14892,2","91,7","-0,07","0,65","5,65",16240,"215,04","322,56",character(0)
C,25/09/2012,14891,"91,69","-0,01","11,86",0,16240,"215,04","322,56",character(0)
C,26/09/2012,"14902,8","91,77","0,07",0,"7,03",16240,"215,04","322,56",character(0)
C,27/09/2012,"14895,8","91,72","-0,04","8,71",0,16240,"215,04","322,56",character(0)
C,28/09/2012,"14904,5","91,78","0,05","38,03",0,16240,"215,04","322,56",character(0)
C,29/09/2012,"14942,5","92,01","0,23","38,94",0,16240,"215,04","322,56",character(0)
C,30/09/2012,"14981,5","92,25","0,24","19,97",0,16240,"215,04","322,56",character(0)
C,01/10/2012,"15001,4","92,37","0,12","17,56",0,16240,"215,04","322,56",character(0)
C,02/10/2012,15019,"92,48","0,11","31,44",0,16240,"215,04","322,56",character(0)
C,03/10/2012,"15050,4","92,67","0,19","18,53",0,16240,"215,04","322,56",character(0)
C,04/10/2012,15069,"92,79","0,11","30,03",0,16240,"215,04","322,56",character(0)
C,05/10/2012,15099,"92,97","0,18","28,07",0,16240,"215,04","322,56",character(0)
C,06/10/2012,"15127,1","93,15","0,17","28,18",0,16240,"215,04","322,56",character(0)
C,07/10/2012,"15155,3","93,32","0,17","18,68",0,16240,"215,04","322,56",character(0)
C,08/10/2012,"15173,9","93,44","0,12","14,75",0,16240,"215,04","322,56",character(0)
C,09/10/2012,"15188,7","93,53","0,09","5,74",0,16240,"215,04","322,56",character(0)
C,10/10/2012,"15194,4","93,56","0,04","5,27",0,16240,"215,04","322,56",character(0)
C,11/10/2012,"15199,7","93,59","0,03","10,47",0,16240,"215,04","322,56",character(0)
C,12/10/2012,"15210,2","93,66","0,06","12,47",0,16240,"215,04","322,56",character(0)
C,13/10/2012,"15222,6","93,74","0,08","12,43",0,16240,"215,04","322,56",character(0)
C,14/10/2012,15235,"93,81","0,08","12,15",0,16240,"215,04","322,56",character(0)
C,15/10/2012,"15247,2","93,89","0,07","36,87",0,16240,"215,04","322,56",character(0)
C,16/10/2012,"15284,1","94,11","0,23","21,2",0,16240,"215,04","322,56",character(0)
C,17/10/2012,"15305,3","94,24","0,13","20,74",0,16240,"215,04","322,56",character(0)
C,18/10/2012,15326,"94,37","0,13","31,2",0,16240,"215,04","322,56",character(0)
C,19/10/2012,"15357,2","94,56","0,19","30,64",0,16240,"215,04","322,56",character(0)
C,20/10/2012,"15387,9","94,75","0,19","31,34",0,16240,"215,04","322,56",character(0)
C,21/10/2012,"15419,2","94,95","0,19","19,66",0,16240,"215,04","322,56",character(0)
C,22/10/2012,"15438,9","95,07","0,12","7,98","0,31",16240,"215,04","322,56",character(0)
C,23/10/2012,"15446,5","95,11","0,05","6,87",0,16240,"215,04","322,56",character(0)
C,24/10/2012,"15453,4","95,16","0,04","5,47",0,16240,"215,04","322,56",character(0)
C,25/10/2012,"15458,9","95,19","0,03","5,41",0,16240,"215,04","322,56",character(0)
C,26/10/2012,"15464,3","95,22","0,03","4,33",0,16240,"215,04","322,56",character(0)
C,27/10/2012,"15468,6","95,25","0,03","4,67",0,16240,"215,04","322,56",character(0)
C,28/10/2012,"15473,3","95,28","0,03",0,45,16240,"215,04","322,56",character(0)
C,29/10/2012,"15268,9","94,02","-1,26","0,36","45,36",16240,"215,04","322,56",character(0)
C,30/10/2012,"15220,6","93,72","-0,3","3,96",0,16240,"215,04","322,56",character(0)
C,31/10/2012,"15224,6","93,75","0,02",0,0,16240,"215,04","322,56",character(0)
C,01/11/2012,"15224,6","93,75",0,0,0,16240,"215,04","322,56",character(0)
C,02/11/2012,"15224,6","93,75",0,0,0,16240,"215,04","322,56",character(0)
C,03/11/2012,"15224,6","93,75",0,0,0,16240,"215,04","322,56",character(0)
C,04/11/2012,"15224,6","93,75",0,0,5,16240,"215,04","322,56",character(0)
C,05/11/2012,"15221,4","93,73","-0,02",0,"23,45",16240,"215,04","322,56",character(0)
C,06/11/2012,"15197,9","93,58","-0,14",0,5,16240,"215,04","322,56",character(0)
C,07/11/2012,"15196,7","93,58","-0,01",0,"18,98",16240,"215,04","322,56",character(0)
C,08/11/2012,"15177,7","93,46","-0,12",0,"41,48",16240,"215,04","322,56",character(0)
C,09/11/2012,"15136,2","93,2","-0,26",0,"18,98",16240,"215,04","322,56",character(0)
C,10/11/2012,"15117,2","93,09","-0,12",0,"17,78",16240,"215,04","322,56",character(0)
C,11/11/2012,"15099,4","92,98","-0,11",0,"19,46",16240,"215,04","322,56",character(0)
C,12/11/2012,15080,"92,86","-0,12",0,"22,34",16240,"215,04","322,56",character(0)
C,13/11/2012,"15057,6","92,72","-0,14",0,"31,48",16240,"215,04","322,56",character(0)
C,14/11/2012,"15026,1","92,53","-0,19",0,45,16240,"215,04","322,56",character(0)
C,15/11/2012,"14934,3","91,96","-0,57",0,45,16240,"215,04","322,56",character(0)
C,16/11/2012,"14750,1","90,83","-1,13","1,55","12,42",16240,"215,04","322,56",character(0)
C,17/11/2012,"14739,2","90,76","-0,07",0,"14,11",16240,"215,04","322,56",character(0)
C,18/11/2012,"14725,1","90,67","-0,09",0,"34,98",16240,"215,04","322,56",character(0)
C,19/11/2012,"14690,2","90,46","-0,22",0,"31,7",16240,"215,04","322,56",character(0)
C,20/11/2012,"14658,4","90,26","-0,2",0,"35,7",16240,"215,04","322,56",character(0)
C,21/11/2012,"14622,7","90,04","-0,22",0,"18,98",16240,"215,04","322,56",character(0)
C,22/11/2012,"14603,8","89,92","-0,12",0,"18,98",16240,"215,04","322,56",character(0)
C,23/11/2012,"14584,8","89,81","-0,12",0,"18,98",16240,"215,04","322,56",character(0)
C,24/11/2012,"14565,8","89,69","-0,12",0,"18,98",16240,"215,04","322,56",character(0)
C,25/11/2012,"14546,8","89,57","-0,12",0,"18,63",16240,"215,04","322,56",character(0)
C,26/11/2012,"14528,2","89,46","-0,11",0,"18,98",16240,"215,04","322,56",character(0)
C,27/11/2012,"14509,2","89,34","-0,12",0,"37,31",16240,"215,04","322,56",character(0)
C,28/11/2012,"14471,9","89,11","-0,23",0,45,16240,"215,04","322,56",character(0)
C,29/11/2012,"14303,9","88,08","-1,03",0,45,16240,"215,04","322,56",character(0)
C,30/11/2012,"14251,5","87,76","-0,32",0,"20,86",16240,"215,04","322,56",character(0)
C,01/12/2012,"14230,7","87,63","-0,13",0,"35,24",16240,"215,04","322,56",character(0)
C,02/12/2012,"14195,5","87,41","-0,22",0,45,16240,"215,04","322,56",character(0)
C,03/12/2012,"14068,1","86,63","-0,78",0,45,16240,"215,04","322,56",character(0)
C,04/12/2012,"13953,6","85,92","-0,7",0,45,16240,"215,04","322,56",character(0)
C,05/12/2012,"13741,6","84,62","-1,31",0,45,16240,"215,04","322,56",character(0)
C,06/12/2012,"13505,1","83,16","-1,46",0,45,16240,"215,04","322,56",character(0)
C,07/12/2012,"13332,4","82,1","-1,06",0,45,16240,"215,04","322,56",character(0)
C,08/12/2012,"13193,2","81,24","-0,86",0,45,16240,"215,04","322,56",character(0)
C,09/12/2012,"13066,9","80,46","-0,78",0,45,16240,"215,04","322,56",character(0)
C,10/12/2012,"12887,2","79,35","-1,11",0,45,16240,"215,04","322,56",character(0)
C,11/12/2012,12739,"78,44","-0,91",0,45,16240,"215,04","322,56",character(0)
C,12/12/2012,12565,"77,37","-1,07",0,45,16240,"215,04","322,56",character(0)
C,13/12/2012,"12370,1","76,17","-1,2",0,45,16240,"215,04","322,56",character(0)
C,14/12/2012,12314,"75,83","-0,35","5,06","10,06",16240,"215,04","322,56",character(0)
C,15/12/2012,"12310,2","75,8","-0,02","24,46",0,16240,"215,04","322,56",character(0)
C,16/12/2012,"12334,7","75,95","0,15",0,"20,69",16240,"215,04","322,56",character(0)
C,17/12/2012,12314,"75,83","-0,13",0,"25,5",16240,"215,04","322,56",character(0)
C,18/12/2012,"12288,5","75,67","-0,16",0,"28,92",16240,"215,04","322,56",character(0)
C,19/12/2012,"12259,6","75,49","-0,18",0,"16,87",16240,"215,04","322,56",character(0)
C,20/12/2012,"12242,7","75,39","-0,1",0,"18,09",16240,"215,04","322,56",character(0)
C,21/12/2012,"12224,6","75,27","-0,11",0,5,16240,"215,04","322,56",character(0)
C,22/12/2012,"12221,4","75,25","-0,02","1,86",0,16240,"215,04","322,56",character(0)
C,23/12/2012,"12223,2","75,27","0,01","8,37",0,16240,"215,04","322,56",character(0)
C,24/12/2012,"12231,6","75,32","0,05","1,5","0,07",16240,"215,04","322,56",character(0)
C,25/12/2012,12233,"75,33","0,01","4,34","10,64",16240,"215,04","322,56",character(0)
C,26/12/2012,"12226,7","75,29","-0,04",0,"15,67",16240,"215,04","322,56",character(0)
C,27/12/2012,12211,"75,19","-0,1",0,"14,95",16240,"215,04","322,56",character(0)
C,28/12/2012,"12196,1","75,1","-0,09",0,5,16240,"215,04","322,56",character(0)
C,29/12/2012,"12194,4","75,09","-0,01",0,5,16240,"215,04","322,56",character(0)
C,30/12/2012,"12192,6","75,08","-0,01","1,53","6,53",16240,"215,04","322,56",character(0)
C,31/12/2012,"12192,2","75,08",0,0,45,16240,"215,04","322,56",character(0)
C,01/01/2013,"12138,7","74,75","-0,33",0,45,16240,"215,04","322,56",character(0)
C,02/01/2013,"12070,2","74,32","-0,42",0,"31,62",16240,"215,04","322,56",character(0)
C,03/01/2013,"12038,6","74,13","-0,19",0,"32,02",16240,"215,04","322,56",character(0)
C,04/01/2013,"12006,5","73,93","-0,2",0,"6,58",16240,"215,04","322,56",character(0)
C,05/01/2013,12000,"73,89","-0,04",0,"6,58",16240,"215,04","322,56",character(0)
C,06/01/2013,"11993,4","73,85","-0,04",0,"35,56",16240,"215,04","322,56",character(0)
C,07/01/2013,"11957,8","73,63","-0,22",0,45,16240,"215,04","322,56",character(0)
C,08/01/2013,"11883,3","73,17","-0,46",0,45,16240,"215,04","322,56",character(0)
C,09/01/2013,"11814,1","72,75","-0,43",0,45,16240,"215,04","322,56",character(0)
C,10/01/2013,"11728,2","72,22","-0,53",0,45,16240,"215,04","322,56",character(0)
C,11/01/2013,"11642,6","71,69","-0,53",0,45,16240,"215,04","322,56",character(0)
C,12/01/2013,"11559,8","71,18","-0,51",0,45,16240,"215,04","322,56",character(0)
C,13/01/2013,"11474,2","70,65","-0,53",0,45,16240,"215,04","322,56",character(0)
C,14/01/2013,"11387,2","70,12","-0,54",0,45,16240,"215,04","322,56",character(0)
C,15/01/2013,"11301,1","69,59","-0,53",0,45,16240,"215,04","322,56",character(0)
C,16/01/2013,"11211,6","69,04","-0,55",0,45,16240,"215,04","322,56",character(0)
C,17/01/2013,"10939,9","67,36","-1,67",0,45,16240,"215,04","322,56",character(0)
C,18/01/2013,"10791,1","66,45","-0,92",0,45,16240,"215,04","322,56",character(0)
C,19/01/2013,"10710,4","65,95","-0,5",0,45,16240,"215,04","322,56",character(0)
C,20/01/2013,"10629,1","65,45","-0,5",0,45,16240,"215,04","322,56",character(0)
C,21/01/2013,10549,"64,96","-0,49",0,45,16240,"215,04","322,56",character(0)
C,22/01/2013,"10429,8","64,22","-0,73",0,45,16240,"215,04","322,56",character(0)
C,23/01/2013,"10303,6","63,45","-0,78",0,45,16240,"215,04","322,56",character(0)
C,24/01/2013,10177,"62,67","-0,78",0,45,16240,"215,04","322,56",character(0)
C,25/01/2013,"10098,4","62,18","-0,48",0,45,16240,"215,04","322,56",character(0)
C,26/01/2013,"10022,3","61,71","-0,47",0,45,16240,"215,04","322,56",character(0)
C,27/01/2013,"9939,1","61,2","-0,51",0,"36,74",16240,"215,04","322,56",character(0)
C,28/01/2013,"9902,4","60,98","-0,23",0,"20,64",16240,"215,04","322,56",character(0)
C,29/01/2013,"9881,8","60,85","-0,13",0,"20,31",16240,"215,04","322,56",character(0)
C,30/01/2013,"9861,5","60,72","-0,13",0,"18,8",16240,"215,04","322,56",character(0)
C,31/01/2013,"9842,7","60,61","-0,12",0,45,16240,"215,04","322,56",character(0)
C,01/02/2013,"9790,4","60,29","-0,32",0,"34,5",16240,"215,04","322,56",character(0)
C,02/02/2013,"9755,9","60,07","-0,21",0,"37,71",16240,"215,04","322,56",character(0)
C,03/02/2013,"9718,2","59,84","-0,23",0,45,16240,"215,04","322,56",character(0)
C,04/02/2013,"9611,6","59,18","-0,66",0,45,16240,"215,04","322,56",character(0)
C,05/02/2013,"9496,4","58,48","-0,71",0,45,16240,"215,04","322,56",character(0)
C,06/02/2013,"9419,2",58,"-0,48",0,45,16240,"215,04","322,56",character(0)
C,07/02/2013,9211,"56,72","-1,28",0,45,16240,"215,04","322,56",character(0)
C,08/02/2013,"9083,1","55,93","-0,79",0,45,16240,"215,04","322,56",character(0)
C,09/02/2013,"9033,4","55,62","-0,31",0,"31,1",16240,"215,04","322,56",character(0)
C,10/02/2013,"9002,3","55,43","-0,19",0,45,16240,"215,04","322,56",character(0)
C,11/02/2013,"8887,6","54,73","-0,71",0,45,16240,"215,04","322,56",character(0)
C,12/02/2013,"8790,9","54,13","-0,6",0,45,16240,"215,04","322,56",character(0)
C,13/02/2013,8603,"52,97","-1,16",0,45,16240,"215,04","322,56",character(0)
C,14/02/2013,"8395,3","51,7","-1,28",0,45,16240,"215,04","322,56",character(0)
C,15/02/2013,"8196,7","50,47","-1,22",0,45,16240,"215,04","322,56",character(0)
C,16/02/2013,"8079,5","49,75","-0,72",0,45,16240,"215,04","322,56",character(0)
C,17/02/2013,7992,"49,21","-0,54",0,45,16240,"215,04","322,56",character(0)
C,18/02/2013,"7779,8","47,91","-1,31",0,45,16240,"215,04","322,56",character(0)
C,19/02/2013,"7636,4","47,02","-0,88",0,45,16240,"215,04","322,56",character(0)
C,20/02/2013,"7458,8","45,93","-1,09",0,45,16240,"215,04","322,56",character(0)
C,21/02/2013,"7264,2","44,73","-1,2",0,45,16240,"215,04","322,56",character(0)
C,22/02/2013,"7064,5","43,5","-1,23",0,45,16240,"215,04","322,56",character(0)
C,23/02/2013,"6870,4","42,31","-1,2",0,45,16240,"215,04","322,56",character(0)
C,24/02/2013,"6681,3","41,14","-1,16",0,45,16240,"215,04","322,56",character(0)
C,25/02/2013,"6538,1","40,26","-0,88",0,45,16240,"215,04","322,56",character(0)
C,26/02/2013,"6404,6","39,44","-0,82",0,45,16240,"215,04","322,56",character(0)
C,27/02/2013,"6293,7","38,75","-0,68",0,45,16240,"215,04","322,56",character(0)
C,28/02/2013,"6210,5","38,24","-0,51",0,45,16240,"215,04","322,56",character(0)
C,01/03/2013,"6156,4","37,91","-0,33",0,45,16240,"215,04","322,56",character(0)
C,02/03/2013,"6103,2","37,58","-0,33",0,45,16240,"215,04","322,56",character(0)
C,03/03/2013,"6048,5","37,24","-0,34",0,45,16240,"215,04","322,56",character(0)
C,04/03/2013,"5978,8","36,82","-0,43",0,45,16240,"215,04","322,56",character(0)
C,05/03/2013,"5921,3","36,46","-0,35",0,45,16240,"215,04","322,56",character(0)
C,06/03/2013,"5867,4","36,13","-0,33",0,45,16240,"215,04","322,56",character(0)
C,07/03/2013,"5822,3","35,85","-0,28",0,45,16240,"215,04","322,56",character(0)
C,08/03/2013,"5749,8","35,41","-0,45",0,45,16240,"215,04","322,56",character(0)
C,09/03/2013,"5693,8","35,06","-0,34",0,45,16240,"215,04","322,56",character(0)
C,10/03/2013,"5615,7","34,58","-0,48",0,45,16240,"215,04","322,56",character(0)
C,11/03/2013,"5530,6","34,06","-0,52",0,45,16240,"215,04","322,56",character(0)
C,12/03/2013,"5441,8","33,51","-0,55",0,45,16240,"215,04","322,56",character(0)
C,13/03/2013,"5357,2","32,99","-0,52",0,45,16240,"215,04","322,56",character(0)
C,14/03/2013,"5276,6","32,49","-0,5",0,45,16240,"215,04","322,56",character(0)
C,15/03/2013,"5199,2","32,01","-0,48",0,45,16240,"215,04","322,56",character(0)
C,16/03/2013,"5147,3","31,7","-0,32",0,45,16240,"215,04","322,56",character(0)
C,17/03/2013,"5099,8","31,4","-0,29",0,45,16240,"215,04","322,56",character(0)
C,18/03/2013,5031,"30,98","-0,42",0,45,16240,"215,04","322,56",character(0)
C,19/03/2013,"4964,4","30,57","-0,41",0,45,16240,"215,04","322,56",character(0)
C,20/03/2013,4898,"30,16","-0,41",0,"43,76",16240,"215,04","322,56",character(0)
C,21/03/2013,"4854,2","29,89","-0,27",0,45,16240,"215,04","322,56",character(0)
C,22/03/2013,"4800,4","29,56","-0,33",0,45,16240,"215,04","322,56",character(0)
C,23/03/2013,"4742,8","29,2","-0,35",0,45,16240,"215,04","322,56",character(0)
C,24/03/2013,"4688,5","28,87","-0,33",0,45,16240,"215,04","322,56",character(0)
C,25/03/2013,"4625,3","28,48","-0,39",0,45,16240,"215,04","322,56",character(0)
C,26/03/2013,"4552,4","28,03","-0,45",0,45,16240,"215,04","322,56",character(0)
C,27/03/2013,"4483,2","27,61","-0,43",0,45,16240,"215,04","322,56",character(0)
C,28/03/2013,"4411,7","27,17","-0,44",0,45,16240,"215,04","322,56",character(0)
C,29/03/2013,"4343,1","26,74","-0,39",0,45,16240,"215,04","322,56",character(0)
C,30/03/2013,"4280,2","26,36","-0,37",0,45,16240,"215,04","322,56",character(0)
C,31/03/2013,"4208,2","25,91","-0,44",0,45,16240,"215,04","322,56",character(0)
C,01/04/2013,"4147,5","25,54","-0,37",0,"38,77",16240,"215,04","322,56",character(0)
C,02/04/2013,"4108,7","25,3","-0,24",0,"26,98",16240,"215,04","322,56",character(0)
C,03/04/2013,"4081,8","25,13","-0,17",0,"28,34",16240,"215,04","322,56",character(0)
C,04/04/2013,"4053,4","24,96","-0,17",0,"37,14",16240,"215,04","322,56",character(0)
C,05/04/2013,"4016,3","24,73","-0,23",0,"40,08",16240,"215,04","322,56",character(0)
C,06/04/2013,"3976,2","24,48","-0,25",0,"27,84",16240,"215,04","322,56",character(0)
C,07/04/2013,"3948,4","24,31","-0,17",0,"38,6",16240,"215,04","322,56",character(0)
C,08/04/2013,"3909,8","24,08","-0,24",0,"38,17",16240,"215,04","322,56",character(0)
C,09/04/2013,"3871,6","23,84","-0,24",0,"32,46",16240,"215,04","322,56",character(0)
C,10/04/2013,"3839,1","23,64","-0,2",0,"16,6",16240,"215,04","322,56",character(0)
C,11/04/2013,"3822,5","23,54","-0,1",0,"10,61",16240,"215,04","322,56",character(0)
C,12/04/2013,"3811,9","23,47","-0,07",0,5,16240,"215,04","322,56",character(0)
C,13/04/2013,"3809,5","23,46","-0,01","3,03",0,16240,"215,04","322,56",character(0)
C,14/04/2013,"3812,5","23,48","0,02","4,95",0,16240,"215,04","322,56",character(0)
C,15/04/2013,"3817,5","23,51","0,03","7,83",0,16240,"215,04","322,56",character(0)
C,16/04/2013,"3825,3","23,55","0,05","12,47",0,16240,"215,04","322,56",character(0)
C,17/04/2013,"3837,8","23,63","0,08","14,11",0,16240,"215,04","322,56",character(0)
C,18/04/2013,"3851,9","23,72","0,09","2,45","0,59",16240,"215,04","322,56",character(0)
C,19/04/2013,"3853,8","23,73","0,01","9,51",0,16240,"215,04","322,56",character(0)
C,20/04/2013,"3863,3","23,79","0,06","2,42","2,03",16240,"215,04","322,56",character(0)
C,21/04/2013,"3863,7","23,79",0,"3,54",0,16240,"215,04","322,56",character(0)
C,22/04/2013,"3867,2","23,81","0,02",0,5,16240,"215,04","322,56",character(0)
C,23/04/2013,"3862,5","23,78","-0,03","2,98","0,14",16240,"215,04","322,56",character(0)
C,24/04/2013,"3865,4","23,8","0,02","13,12",0,16240,"215,04","322,56",character(0)
C,25/04/2013,"3878,5","23,88","0,08","11,79",0,16240,"215,04","322,56",character(0)
C,26/04/2013,"3890,3","23,96","0,07","72,78",0,16240,"215,04","322,56",character(0)
C,27/04/2013,"3963,1","24,4","0,45","68,51",0,16240,"215,04","322,56",character(0)
C,28/04/2013,"4031,6","24,83","0,42","71,25",0,16240,"215,04","322,56",character(0)
C,29/04/2013,"4102,8","25,26","0,44","0,98",0,16240,"215,04","322,56",character(0)
C,30/04/2013,"4103,8","25,27","0,01","82,86",0,16240,"215,04","322,56",character(0)
C,01/05/2013,"4186,7","25,78","0,51","79,59",0,16240,"215,04","322,56",character(0)
C,02/05/2013,"4266,3","26,27","0,49","50,05",0,16240,"215,04","322,56",character(0)
C,03/05/2013,"4316,3","26,58","0,31","58,49",0,16240,"215,04","322,56",character(0)
C,04/05/2013,"4374,8","26,94","0,36","45,38",0,16240,"215,04","322,56",character(0)
C,05/05/2013,"4420,2","27,22","0,28","20,26",0,16240,"215,04","322,56",character(0)
C,06/05/2013,"4440,4","27,34","0,12","84,12",0,16240,"215,04","322,56",character(0)
C,07/05/2013,"4524,6","27,86","0,52","84,44",0,16240,"215,04","322,56",character(0)
C,08/05/2013,4609,"28,38","0,52",77,0,16240,"215,04","322,56",character(0)
C,09/05/2013,4686,"28,85","0,47","62,6",0,16240,"215,04","322,56",character(0)
C,10/05/2013,"4748,6","29,24","0,39","36,09",0,16240,"215,04","322,56",character(0)
C,11/05/2013,"4784,7","29,46","0,22","83,32",0,16240,"215,04","322,56",character(0)
C,12/05/2013,4868,"29,98","0,51","86,52",0,16240,"215,04","322,56",character(0)
C,13/05/2013,"4954,5","30,51","0,53","62,11",0,16240,"215,04","322,56",character(0)
C,14/05/2013,"5016,6","30,89","0,38","95,51",0,16240,"215,04","322,56",character(0)
C,15/05/2013,"5112,2","31,48","0,59","71,51",0,16240,"215,04","322,56",character(0)
C,16/05/2013,"5183,7","31,92","0,44","79,55",0,16240,"215,04","322,56",character(0)
C,17/05/2013,"5263,2","32,41","0,49","78,76",0,16240,"215,04","322,56",character(0)
C,18/05/2013,5342,"32,89","0,48","26,69",0,16240,"215,04","322,56",character(0)
C,19/05/2013,"5368,7","33,06","0,16","33,65",0,16240,"215,04","322,56",character(0)
C,20/05/2013,"5402,3","33,27","0,21","18,22",0,16240,"215,04","322,56",character(0)
C,21/05/2013,"5420,5","33,38","0,11","8,72",0,16240,"215,04","322,56",character(0)
C,22/05/2013,"5429,3","33,43","0,05","3,51","0,44",16240,"215,04","322,56",character(0)
C,23/05/2013,"5432,3","33,45","0,02","2,38","1,03",16240,"215,04","322,56",character(0)
C,24/05/2013,"5433,7","33,46","0,01","6,41","0,14",16240,"215,04","322,56",character(0)
C,25/05/2013,"5439,9","33,5","0,04","1,56","6,56",16240,"215,04","322,56",character(0)
C,26/05/2013,"5439,9","33,5",0,"5,39",0,16240,"215,04","322,56",character(0)
C,27/05/2013,"5445,3","33,53","0,03","20,89",0,16240,"215,04","322,56",character(0)
C,28/05/2013,"5466,2","33,66","0,13","40,23",0,16240,"215,04","322,56",character(0)
C,29/05/2013,"5506,4","33,91","0,25","11,84",0,16240,"215,04","322,56",character(0)
C,30/05/2013,"5518,3","33,98","0,07","50,88",0,16240,"215,04","322,56",character(0)
C,31/05/2013,"5569,1","34,29","0,31","26,2",0,16240,"215,04","322,56",character(0)
C,01/06/2013,"5595,3","34,45","0,16","27,22",0,16240,"215,04","322,56",character(0)
C,02/06/2013,"5622,6","34,62","0,17","17,84",0,16240,"215,04","322,56",character(0)
C,03/06/2013,"5640,4","34,73","0,11","58,84",0,16240,"215,04","322,56",character(0)
C,04/06/2013,"5699,2","35,09","0,36","70,84",0,16240,"215,04","322,56",character(0)
C,05/06/2013,"5770,1","35,53","0,44","130,88",0,16240,"215,04","322,56",character(0)
C,06/06/2013,5901,"36,34","0,81","106,05",0,16240,"215,04","322,56",character(0)
C,07/06/2013,6007,"36,99","0,65","89,11",0,16240,"215,04","322,56",character(0)
C,08/06/2013,"6096,1","37,54","0,55",108,0,16240,"215,04","322,56",character(0)
C,09/06/2013,"6204,1","38,2","0,67","102,08",0,16240,"215,04","322,56",character(0)
C,10/06/2013,"6306,2","38,83","0,63","104,42",0,16240,"215,04","322,56",character(0)
C,11/06/2013,"6410,6","39,47","0,64","83,32",0,16240,"215,04","322,56",character(0)
C,12/06/2013,"6493,9","39,99","0,51","98,36",0,16240,"215,04","322,56",character(0)
C,13/06/2013,"6592,3","40,59","0,61","96,32",0,16240,"215,04","322,56",character(0)
C,14/06/2013,"6688,6","41,19","0,59","66,51",0,16240,"215,04","322,56",character(0)
C,15/06/2013,"6755,1","41,6","0,41","96,7",0,16240,"215,04","322,56",character(0)
C,16/06/2013,"6851,8","42,19","0,6","104,58",0,16240,"215,04","322,56",character(0)
C,17/06/2013,"6956,4","42,83","0,64","110,21",0,16240,"215,04","322,56",character(0)
C,18/06/2013,"7066,6","43,51","0,68","110,91",0,16240,"215,04","322,56",character(0)
C,19/06/2013,"7177,5","44,2","0,68","81,83",0,16240,"215,04","322,56",character(0)
C,20/06/2013,"7259,3","44,7","0,5","81,17",0,16240,"215,04","322,56",character(0)
C,21/06/2013,"7340,5","45,2","0,5","99,57",0,16240,"215,04","322,56",character(0)
C,22/06/2013,"7440,1","45,81","0,61","105,17",0,16240,"215,04","322,56",character(0)
C,23/06/2013,"7545,2","46,46","0,65","85,7",0,16240,"215,04","322,56",character(0)
C,24/06/2013,"7630,9","46,99","0,53","90,15",0,16240,"215,04","322,56",character(0)
C,25/06/2013,"7721,1","47,54","0,56","75,93",0,16240,"215,04","322,56",character(0)
C,26/06/2013,7797,"48,01","0,47","84,12",0,16240,"215,04","322,56",character(0)
C,27/06/2013,"7881,1","50,26","0,54","76,05",0,15680,"215,04","322,56",character(0)
C,28/06/2013,"7957,2","50,75","0,49","82,24",0,15680,"215,04","322,56",character(0)
C,29/06/2013,"8039,4","51,27","0,52","90,68",0,15680,"215,04","322,56",character(0)
C,30/06/2013,"8130,1","51,85","0,58","90,42",0,15680,"215,04","322,56",character(0)
C,01/07/2013,"8220,5","52,43","0,58","97,95",0,15680,"215,04","322,56",character(0)
